Unit_CustID;Unit_Cat;Unit_Vendor;Unit_Model;Unit_Serial;Unit_type;Unit_installdate;Unit_Warend;Unit_Chargemode;Unit_Repldate;Unit_Notes;Unit_History;Unit_ID
MC280;POS;PAN;JS970-COD;19E01743C;RE;2019-11-21;2022-11-20;6;1900-01-01;;0;250438;
MC280;POS;PAN;JS970-COD;19E01701C;RE;2019-11-21;2022-11-20;6;1900-01-01;;0;250439;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220466;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250440;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220468;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250441;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220465;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250442;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220470;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250443;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220463;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250444;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220437;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250445;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220440;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250446;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K170443;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250447;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220467;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250448;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220438;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250449;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K210381;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250450;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K210382;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250451;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220469;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250452;
MC280;POS;DELL;ZERO CLIENT MD100;SMD100K220461;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250453;
MC280;POS;ATE;HP T630 THIN CLIENT;8CN9380B76;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250454;
MC280;POS;ATE;HP T630 THIN CLIENT;8CN9380B7F;TB;2019-11-21;2024-11-20;9;1900-01-01;;0;250455;
MC280;POS;DEL;VIDEO-EXT;A1IB-012-0014;TB;2019-11-21;2020-11-20;2;1900-01-01;;0;250456;
MC281;POS;PAN;JS-970;19E01792C;RE;2019-12-12;2022-12-11;8;1900-01-01;;0;250542;
MC281;POS;DUS;24";ZZH2H4ZM202928;VD;2019-12-12;2022-12-11;8;1900-01-01;;0;250543;
MC281;HS;HME;TSP50;02Z02456;HS;2020-09-09;2022-09-08;5;1900-01-01;;0;252049;
MC281;HS;HME;CU50;02Z07531;HS;2020-09-09;2022-09-08;5;1900-01-01;;0;252050;
MC281;POS;PHI;24" SKÄRM;UK0A2016007584;VD;2020-09-09;2023-09-08;8;1900-01-01;;0;252051;
MC281;POS;PHI;24" SKÄRM;UK0A2016007736;VD;2020-09-09;2023-09-08;8;1900-01-01;;0;252052;
MC281;POS;DUS;24";BZ7CH4ZM201126;VD;2019-12-12;2022-12-11;8;1900-01-01;;0;250544;
MC281;HS;HME;BASSTATION EOS;14Y08518;BS;2019-12-12;2021-12-11;5;1900-01-01;;0;250545;
MC281;POS;ATE;HP T630 THIN CLIENT;8CN9380B77;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250546;
MC281;POS;ATE;HP T630 THIN CLIENT;8CN9380B7G;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250547;
MC281;POS;DEL;VIDEO-EXT;A1IB-012-0015;TB;2019-12-12;2020-12-11;3;1900-01-01;;0;250548;
MC281;POS;DEL;VIDEO-EXT;A1IB-012-0013;TB;2019-12-12;2020-12-11;3;1900-01-01;;0;250549;
MC281;HS;HME;CHARGER AC50;26Y09414;HS;2019-12-12;2020-12-11;3;1900-01-01;;0;250550;
MC281;HS;HME;HEADSET EOS 6200 AIO;28Y00357;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250551;
MC281;HS;HME;HEADSET EOS 6200 AIO;14Y12784;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250552;
MC281;HS;HME;HEADSET EOS 6200 AIO;28Y00480;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250553;
MC281;HS;HME;HEADSET EOS 6200 AIO;16Y07911;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250554;
MC281;HS;HME;HEADSET EOS 6200 AIO;28Y00363;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250555;
MC281;HS;HME;HEADSET EOS 6200 AIO;29Y03081;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250556;
MC281;HS;HME;HEADSET EOS 6200 AIO;28Y00372;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250557;
MC281;HS;HME;HEADSET EOS 6200 AIO;28Y00373;HS;2019-12-12;2021-12-11;5;1900-01-01;;0;250558;
MC281;DAT;DELL;DATOR DELL R340SSD;7FB0JZ2;DA;2019-12-12;2024-12-11;9;1900-01-01;;0;250559;
MC281;DAT;DELL;DATOR DELL R340SSD;6FB0JZ2;DA;2019-12-12;2024-12-11;9;1900-01-01;;0;250560;
MC281;POS;DEL;APC BACK-UPS;S4B1930P21322;TB;2019-12-12;2022-12-11;8;1900-01-01;;0;250561;
MC281;POS;PAN;JS970-COD;19E01643C;RE;2019-12-12;2022-12-11;8;1900-01-01;;0;250562;
MC281;POS;PAN;JS970-COD;19E01564C;RE;2019-12-12;2022-12-11;8;1900-01-01;;0;250563;
MC281;POS;PAN;JS-970;19E01587C;RE;2019-12-12;2022-12-11;8;1900-01-01;;0;250564;
MC281;POS;PAN;JS-970;19E01666C;RE;2019-12-12;2022-12-11;8;1900-01-01;;0;250565;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K210387;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250566;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220464;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250567;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220462;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250568;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220404;TB;2019-12-12;2020-12-11;9;1900-01-01;;0;250569;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220406;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250570;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220455;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250571;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220434;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250572;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220432;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250573;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220433;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250574;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220438;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250575;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K210384;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250576;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220431;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250577;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220451;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250578;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220453;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250579;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220409;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250580;
MC281;POS;DELL;ZERO CLIENT MD100;SMD100K220408;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250581;
MC281;POS;ATE;HP T630 THIN CLIENT;8CN9380B7R;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250582;
MC281;POS;ATE;HP T630 THIN CLIENT;8CN9380B7L;TB;2019-12-12;2024-12-11;9;1900-01-01;;0;250583;
MC281;POS;DEL;VIDEO-EXT;A1IB-012-0012;TB;2019-12-12;2020-12-11;3;1900-01-01;;0;250584;
MC281;POS;DEL;VIDEO-EXT;F3I6-009-0136;TB;2019-12-12;2020-12-11;3;1900-01-01;;0;250585;
MC281;DAT;SAT;PRINTER SATO;DD209017;PR;2019-12-12;2022-12-11;8;1900-01-01;;0;250586;
MC282;DAT;DELL;DATOR DELL R340SSD;64HGC03;DA;2019-12-19;2024-12-18;9;1900-01-01;;0;250621;
MC282;DAT;DELL;DATOR DELL R340SSD;84HGC03;DA;2019-12-19;2024-12-18;9;1900-01-01;;0;250622;
MC282;POS;DEL;APC BACK-UPS;S4B1930P21310;TB;2019-12-19;2022-12-18;8;1900-01-01;;0;250623;
MC282;POS;PAN;JS970-COD;19F00497C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250624;
MC282;POS;PAN;JS970-COD;19E01624C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250625;
MC282;POS;PAN;JS-970;19F00657C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250626;
MC282;POS;PAN;JS-970;19K00610C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250627;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210360;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250628;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210355;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250629;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210392;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250630;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210328;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250631;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210364;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250632;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210335;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250633;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210326;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250634;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210351;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250635;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210352;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250636;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210358;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250637;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210356;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250638;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210354;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250639;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210361;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250641;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210337;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250642;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210331;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250643;
MC282;POS;DELL;ZERO CLIENT MD100;SMD100K210357;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250640;
MC282;POS;ATE;HP T630 THIN CLIENT;8CN94400FK;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250644;
MC282;POS;ATE;HP T630 THIN CLIENT;8CN94400GJ;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250645;
MC282;POS;DEL;VIDEO-EXT;A1IC-133-0144;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250646;
MC282;POS;DEL;VIDEO-EXT;F3IA-035-0013;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250647;
MC282;DAT;SAT;PRINTER SATO;DD208994;PR;2019-12-19;2022-12-18;8;1900-01-01;;0;250648;
MC282;POS;PAN;JS-970;19K00630C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250649;
MC282;POS;DUS;24";BZ7CH4LM900923;VD;2019-12-19;2022-12-18;8;1900-01-01;;0;250650;
MC282;POS;DUS;24";BZ7CH4LM900925;VD;2019-12-19;2022-12-18;8;1900-01-01;;0;250651;
MC282;POS;ATE;HP T630 THIN CLIENT;8C94400FY;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250652;
MC282;POS;ATE;HP T630 THIN CLIENT;8C94400GP;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250653;
MC282;POS;DEL;VIDEO-EXT;A1LC-133-0081;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250654;
MC282;POS;DEL;VIDEO-EXT;A1LC-133-0082;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250655;
MC282;HS;HME;BASSTATION EOS;14Y08512;BS;2019-12-19;2021-12-18;5;1900-01-01;;0;250656;
MC282;HS;HME;CHARGER AC50;42Y01213;HS;2019-12-19;2020-12-18;3;1900-01-01;;0;250657;
MC282;HS;HME;HEADSET EOS 6200 AIO;28Y00359;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250658;
MC282;HS;HME;HEADSET EOS 6200 AIO;28Y00362;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250659;
MC282;HS;HME;HEADSET EOS 6200 AIO;28Y00358;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250660;
MC282;HS;HME;HEADSET EOS 6200 AIO;29Y02712;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250661;
MC282;HS;HME;HEADSET EOS 6200 AIO;28Y00365;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250662;
MC282;HS;HME;HEADSET EOS 6200 AIO;29Y02753;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250663;
MC282;HS;HME;HEADSET EOS 6200 AIO;14Y12832;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250664;
MC282;HS;HME;HEADSET EOS 6200 AIO;28Y00354;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250665;
MC282;HS;HME;TSP50;41Y01968;HS;2019-12-10;2021-12-09;5;1900-01-01;;0;250740;
MC282;HS;HME;CU50;41Y03275;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250741;
MC283;POS;PAN;JS-970;19F00606C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250676;
MC283;POS;DUS;24";BZ7CH4LM901158;VD;2019-12-19;2022-12-18;8;1900-01-01;;0;250677;
MC283;POS;DUS;24";BZ7CH4LM901161;VD;2019-12-19;2022-12-18;8;1900-01-01;;0;250678;
MC283;HS;HME;UTLÅN BASSTATION 6100/6300;50Y02623;BS;2019-12-19;2021-12-18;5;2020-05-15;;0;250679;
MC283;POS;ATE;HP T630 THIN CLIENT;8CN94400GD;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250680;
MC283;POS;ATE;HP T630 THIN CLIENT;8CN94400FT;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250681;
MC283;POS;DEL;VIDEO-EXT;A1IC-133-0113;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250682;
MC283;POS;DEL;VIDEO-EXT;A1IC-133-0132;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250683;
MC283;HS;HME;HEADSET EOS 6200 AIO;28Y00361;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250684;
MC283;HS;HME;HEADSET EOS 6200 AIO;29Y02066;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250685;
MC283;HS;HME;HEADSET EOS 6200 AIO;16Y07691;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250686;
MC283;HS;HME;HEADSET EOS 6200 AIO;28Y00364;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250687;
MC283;HS;HME;HEADSET EOS 6200 AIO;29Y03064;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250688;
MC283;HS;HME;HEADSET EOS 6200 AIO;16Y07681;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250689;
MC283;HS;HME;HEADSET EOS 6200 AIO;14Y12846;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250690;
MC283;HS;HME;HEADSET EOS 6200 AIO;29Y03065;HS;2019-12-19;2021-12-18;5;1900-01-01;;0;250691;
MC283;DAT;DELL;DATOR DELL R340SSD;74HGC03;DA;2019-12-19;2024-12-18;9;1900-01-01;;0;250692;
MC283;DAT;DELL;DATOR DELL R340SSD;44HGC03;DA;2019-12-19;2024-12-18;9;1900-01-01;;0;250693;
MC283;POS;DEL;APC BACK-UPS;S4B1930P21390;TB;2019-12-19;2022-12-18;8;1900-01-01;;0;250694;
MC283;POS;PAN;JS970-COD;19K00637C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250695;
MC283;POS;PAN;JS970-COD;19F00652C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250696;
MC283;POS;PAN;JS-970;19F00518C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250697;
MC283;POS;PAN;JS-970;19F00579C;RE;2019-12-19;2022-12-18;8;1900-01-01;;0;250698;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210339;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250699;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210334;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250700;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210333;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250701;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210322;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250702;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210321;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250703;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210332;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250704;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210338;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250705;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K220436;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250706;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210336;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250707;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210330;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250708;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210368;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250709;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210340;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250710;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K210365;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250711;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K220476;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250712;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K220410;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250713;
MC283;POS;DELL;ZERO CLIENT MD100;SMD100K220474;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250714;
MC283;POS;ATE;HP T630 THIN CLIENT;8CN94400G4;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250715;
MC283;POS;ATE;HP T630 THIN CLIENT;8CN94400GN;TB;2019-12-19;2024-12-18;9;1900-01-01;;0;250716;
MC283;POS;DEL;VIDEO-EXT;A1H4-271-0004;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250717;
MC283;POS;DEL;VIDEO-EXT;F3IA-035-0018;TB;2019-12-19;2020-12-18;3;1900-01-01;;0;250718;
MC283;DAT;SAT;PRINTER SATO;DE206164;PR;2019-12-19;2022-12-18;8;1900-01-01;;0;250719;
MC284;POS;PAN;JS-970;19K00657C;RE;2020-03-20;2023-03-19;8;1900-01-01;;0;251037;
MC284;POS;DUS;24";BZ7CH4LMC00313;VD;2020-03-20;2023-03-19;8;1900-01-01;;0;251038;
MC284;POS;DUS;24";BZ7CH4LMC00332;VD;2020-03-20;2023-03-19;8;1900-01-01;;0;251039;
MC284;HS;HME;BASSTATION EOS;37Y02247;BS;2020-03-20;2022-03-19;5;1900-01-01;;0;251040;
MC284;DAT;SAT;PRINTER SATO;DK213636;PR;2020-03-20;2023-03-19;8;1900-01-01;;0;251041;
MC284;POS;ATE;HP T630 THIN CLIENT;8CN00401NZ;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251042;
MC284;POS;ATE;HP T630 THIN CLIENT;8CN00401NW;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251043;
MC284;POS;DEL;VIDEO-EXT;A131-329-008;TB;2020-03-20;2021-03-19;3;1900-01-01;;0;251044;
MC284;HS;HME;CHARGER AC50;42Y00138;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251045;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y00039;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251046;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y00033;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251047;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y00036;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251048;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y00035;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251049;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y00029;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251050;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y00040;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251051;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y02889;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251052;
MC284;HS;HME;HEADSET EOS 6200 AIO;51Y00817;HS;2020-03-20;2021-03-19;3;1900-01-01;;0;251053;
MC284;DAT;DELL;DATOR DELL R340SSD;JSWCS23;DA;2020-03-20;2025-03-19;9;1900-01-01;;0;251054;
MC284;DAT;DELL;DATOR DELL R340SSD;1TWCS23;DA;2020-03-20;2023-03-19;9;1900-01-01;;0;251055;
MC284;POS;DEL;APC BACK-UPS;;TB;2020-03-20;2023-03-19;8;1900-01-01;;0;251056;
MC284;POS;PAN;JS970-COD;19F00582C;RE;2020-03-20;2023-03-19;8;1900-01-01;;0;251057;
MC284;POS;PAN;JS970-COD;19F00610C;RE;2020-03-20;2023-03-19;8;1900-01-01;;0;251058;
MC284;POS;PAN;JS-970;19F00612C;RE;2020-03-20;2023-03-19;8;1900-01-01;;0;251059;
MC284;POS;PAN;JS-970;19K00642C;RE;2020-03-20;2023-03-19;8;1900-01-01;;0;251060;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461773;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251061;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461775;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251062;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461777;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251063;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461783;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251064;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461788;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251065;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461790;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251066;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461787;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251067;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461781;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251068;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461782;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251069;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461785;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251070;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K220491;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251071;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461784;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251072;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K210298;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251073;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K210359;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251074;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K210323;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251075;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461778;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251076;
MC284;POS;ATE;HP T630 THIN CLIENT;8CN00401PJ;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251083;
MC284;POS;ATE;HP T630 THIN CLIENT;8CN00401NR;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251078;
MC284;POS;DEL;VIDEO-EXT;A1J1-329-0078;TB;2020-03-20;2021-03-19;3;1900-01-01;;0;251079;
MC284;POS;DEL;VIDEO-EXT;A1J1-329-0077;TB;2020-03-20;2021-03-19;3;1900-01-01;;0;251080;
MC284;POS;DEL;VIDEO-EXT;F3IA-035-0015;TB;2020-03-20;2021-03-19;3;1900-01-01;;0;251081;
MC284;POS;ATE;HP T630 THIN CLIENT;8CN00401P1;TB;2020-03-20;2025-03-19;9;1900-01-01;;0;251082;
MC284;HS;HME;TSP50;02Z07917;HS;2020-03-13;2021-03-12;3;1900-01-01;;0;251514;
MC284;HS;HME;CU50;02Z08173;HS;2020-03-13;2021-03-12;3;1900-01-01;;0;251515;
MC284;POS;PHI;24" SKÄRM;UHBA1937020247;VD;2020-03-13;2023-03-12;8;1900-01-01;;0;251516;
MC284;POS;PHI;24" SKÄRM;UHBA1937021022;VD;2020-03-13;2023-03-12;8;1900-01-01;;0;251517;
MC284;POS;DELL;ZERO CLIENT MD100;SMD100K461701;TB;2020-05-28;2025-05-27;9;1900-01-01;;0;251582;
MC284;DAT;SAT;PRINTER SATO;;PR;2020-03-20;2023-03-19;8;1900-01-01;;0;251602;
MC285;HS;HME;TSP50;01Z00067;HS;2020-05-14;2021-05-13;3;1900-01-01;;0;251254;
MC285;HS;HME;CU50;02Z07626;HS;2020-05-14;2021-05-13;3;1900-01-01;;0;251255;
MC285;POS;PAN;JS-960;;RE;1900-01-01;1902-12-31;6;1900-01-01;;0;251659;
MC285;POS;DUS;24";BZ7CH4LMC01380;VD;2020-06-09;2023-06-08;8;1900-01-01;;0;251660;
MC285;POS;DUS;24";BZ7CH4LMC01383;VD;2020-06-09;2023-06-08;8;1900-01-01;;0;251661;
MC285;HS;HME;BASSTATION EOS;16Z01612;BS;2020-06-09;2022-06-08;5;1900-01-01;;0;251662;
MC285;DAT;SAT;PRINTER SATO;DM215102;PR;2020-06-09;2022-06-08;8;1900-01-01;;0;251663;
MC285;POS;ATE;HP T630 THIN CLIENT;8CN0120LSK;TB;2020-06-09;2025-06-08;7;1900-01-01;;0;251664;
MC285;POS;ATE;HP T630 THIN CLIENT;8CN0120LSG;TB;2020-06-09;2025-06-08;7;1900-01-01;;0;251665;
MC285;POS;DEL;VIDEO-EXT;A1J6-220-0317;TB;2020-06-09;2021-06-08;3;1900-01-01;;0;251666;
